Sample_Path,Cluster
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_801.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_816.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_233.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_363.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_58.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_360.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_624.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_239.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_109.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_116.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_990.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_514.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_503.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_409.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_140.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_163.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_195.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_712.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_750.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_985.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_21.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_771.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_234.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_543.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_689.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_447.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_471.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_910.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_406.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_617.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_883.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_506.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_337.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_993.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_708.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_547.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_755.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_761.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_19.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_978.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_562.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_359.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_611.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_101.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_18.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_829.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_652.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_928.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_493.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_378.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_501.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_286.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_499.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_531.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_661.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_436.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_446.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_652.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_277.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_880.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_787.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_163.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_549.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_188.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_595.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_215.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_486.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_780.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_864.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_359.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_108.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_416.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_562.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_13.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_419.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_448.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_536.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_439.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_940.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_777.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_562.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_362.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_534.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_799.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_344.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_725.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_269.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_820.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_241.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_776.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_699.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_286.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_96.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_877.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_401.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_809.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_166.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_162.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_376.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_779.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_703.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_973.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_531.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_1000.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_150.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_245.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_309.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_538.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_570.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_495.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_611.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_759.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_602.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_271.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_265.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_979.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_450.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_444.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_868.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_49.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_333.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_340.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_376.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_9.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_141.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_30.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_788.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_328.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_233.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_878.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_87.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_971.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_757.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_82.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_418.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_476.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_405.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_877.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_594.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_63.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_952.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_251.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_801.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_864.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_551.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_817.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_453.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_317.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_712.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_313.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_852.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_300.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_199.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_439.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_277.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_105.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_93.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_437.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_991.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_715.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_968.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_199.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_680.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_269.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_617.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_977.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_716.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_412.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_705.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_107.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_116.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_943.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_585.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_28.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_763.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_916.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_272.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_506.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_418.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_934.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_203.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_466.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_953.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_742.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_308.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_927.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_846.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_652.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_982.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_923.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_290.png,2
